X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,8.300000e-05,2.000000e-09
0,-1.60e-02,2.80e+01,
1,-1.60e-02,2.80e+01,
2,-1.60e-02,2.80e+01,
3,-1.60e-02,2.80e+01,
4,-1.60e-02,2.80e+01,
5,-1.60e-02,2.80e+01,
6,-1.60e-02,2.80e+01,
7,-8.00e-03,2.80e+01,
8,-1.60e-02,2.80e+01,
9,-1.60e-02,2.80e+01,
10,-1.60e-02,2.80e+01,
11,-1.60e-02,2.80e+01,
12,-1.60e-02,2.80e+01,
13,-1.60e-02,2.80e+01,
14,-1.60e-02,2.80e+01,
15,-1.60e-02,2.80e+01,
16,-1.60e-02,2.80e+01,
17,-1.60e-02,2.80e+01,
18,-1.60e-02,2.80e+01,
19,-1.60e-02,2.80e+01,
20,-1.60e-02,2.80e+01,
21,-1.60e-02,2.80e+01,
22,-1.60e-02,2.80e+01,
23,-8.00e-03,2.80e+01,
24,-8.00e-03,2.80e+01,
25,-1.60e-02,2.80e+01,
26,-1.60e-02,2.80e+01,
27,-1.60e-02,2.80e+01,
28,-1.60e-02,2.80e+01,
29,-1.60e-02,2.80e+01,
30,-1.60e-02,2.80e+01,
31,-1.60e-02,2.80e+01,
32,-1.60e-02,2.80e+01,
33,-1.60e-02,2.80e+01,
34,-1.60e-02,2.80e+01,
35,-1.60e-02,2.80e+01,
36,-1.60e-02,2.80e+01,
37,-1.60e-02,2.80e+01,
38,-1.60e-02,2.80e+01,
39,-1.60e-02,2.80e+01,
40,-1.60e-02,2.80e+01,
41,-1.60e-02,2.80e+01,
42,-1.60e-02,2.80e+01,
43,-8.00e-03,2.80e+01,
44,-1.60e-02,2.80e+01,
45,-1.60e-02,2.80e+01,
46,-1.60e-02,2.80e+01,
47,-1.60e-02,2.80e+01,
48,-1.60e-02,2.80e+01,
49,-1.60e-02,2.80e+01,
50,-1.60e-02,2.76e+01,
51,-1.60e-02,2.80e+01,
52,-1.60e-02,2.80e+01,
53,-1.60e-02,2.80e+01,
54,-1.60e-02,2.80e+01,
55,-1.60e-02,2.80e+01,
56,-1.60e-02,2.80e+01,
57,-1.60e-02,2.80e+01,
58,-1.60e-02,2.80e+01,
59,-1.60e-02,2.80e+01,
60,-1.60e-02,2.80e+01,
61,-1.60e-02,2.80e+01,
62,-1.60e-02,2.80e+01,
63,-1.60e-02,2.80e+01,
64,-1.60e-02,2.80e+01,
65,-1.60e-02,2.80e+01,
66,-1.60e-02,2.80e+01,
67,-1.60e-02,2.80e+01,
68,-1.60e-02,2.80e+01,
69,-1.60e-02,2.80e+01,
70,-1.60e-02,2.80e+01,
71,-1.60e-02,2.80e+01,
72,-1.60e-02,2.80e+01,
73,-1.60e-02,2.80e+01,
74,-1.60e-02,2.80e+01,
75,-1.60e-02,2.80e+01,
76,-1.60e-02,2.80e+01,
77,-1.60e-02,2.80e+01,
78,-1.60e-02,2.80e+01,
79,-1.60e-02,2.80e+01,
80,-1.60e-02,2.80e+01,
81,-1.60e-02,2.80e+01,
82,-1.60e-02,2.80e+01,
83,-1.60e-02,2.80e+01,
84,-1.60e-02,2.80e+01,
85,-1.60e-02,2.80e+01,
86,-1.60e-02,2.80e+01,
87,-1.60e-02,2.80e+01,
88,-1.60e-02,2.80e+01,
89,-1.60e-02,2.80e+01,
90,-1.60e-02,2.80e+01,
91,-1.60e-02,2.80e+01,
92,-1.60e-02,2.80e+01,
93,-1.60e-02,2.80e+01,
94,-1.60e-02,2.80e+01,
95,-1.60e-02,2.80e+01,
96,-1.60e-02,2.80e+01,
97,-1.60e-02,2.80e+01,
98,-1.60e-02,2.80e+01,
99,-1.60e-02,2.80e+01,
100,-1.60e-02,2.80e+01,
101,-1.60e-02,2.80e+01,
102,-1.60e-02,2.80e+01,
103,-1.60e-02,2.80e+01,
104,-1.60e-02,2.80e+01,
105,-1.60e-02,2.80e+01,
106,-1.60e-02,2.80e+01,
107,-1.60e-02,2.80e+01,
108,-1.60e-02,2.80e+01,
109,-1.60e-02,2.80e+01,
110,-1.60e-02,2.80e+01,
111,-1.60e-02,2.80e+01,
112,-1.60e-02,2.80e+01,
113,-1.60e-02,2.80e+01,
114,-1.60e-02,2.80e+01,
115,-8.00e-03,2.80e+01,
116,-1.60e-02,2.80e+01,
117,-1.60e-02,2.80e+01,
118,-1.60e-02,2.80e+01,
119,-1.60e-02,2.80e+01,
120,-1.60e-02,2.80e+01,
121,-1.60e-02,2.80e+01,
122,-1.60e-02,2.80e+01,
123,-1.60e-02,2.80e+01,
124,-1.60e-02,2.80e+01,
125,-1.60e-02,2.80e+01,
126,-1.60e-02,2.80e+01,
127,-1.60e-02,2.80e+01,
128,-1.60e-02,2.80e+01,
129,-1.60e-02,2.80e+01,
130,-1.60e-02,2.80e+01,
131,-1.60e-02,2.80e+01,
132,-1.60e-02,2.80e+01,
133,-1.60e-02,2.80e+01,
134,-1.60e-02,2.76e+01,
135,-1.60e-02,2.80e+01,
136,-1.60e-02,2.80e+01,
137,-1.60e-02,2.80e+01,
138,-1.60e-02,2.80e+01,
139,-1.60e-02,2.80e+01,
140,-1.60e-02,2.80e+01,
141,-1.60e-02,2.80e+01,
142,-1.60e-02,2.80e+01,
143,-8.00e-03,2.80e+01,
144,-1.60e-02,2.80e+01,
145,-1.60e-02,2.80e+01,
146,-1.60e-02,2.80e+01,
147,-1.60e-02,2.80e+01,
148,-1.60e-02,2.80e+01,
149,-1.60e-02,2.80e+01,
150,-1.60e-02,2.80e+01,
151,-1.60e-02,2.80e+01,
152,-1.60e-02,2.76e+01,
153,-1.60e-02,2.80e+01,
154,-1.60e-02,2.80e+01,
155,-1.60e-02,2.80e+01,
156,-1.60e-02,2.80e+01,
157,-1.60e-02,2.80e+01,
158,-1.60e-02,2.80e+01,
159,-1.60e-02,2.80e+01,
160,-1.60e-02,2.80e+01,
161,-1.60e-02,2.80e+01,
162,-1.60e-02,2.80e+01,
163,-1.60e-02,2.80e+01,
164,-1.60e-02,2.80e+01,
165,-1.60e-02,2.80e+01,
166,-1.60e-02,2.80e+01,
167,-1.60e-02,2.80e+01,
168,-1.60e-02,2.80e+01,
169,-1.60e-02,2.80e+01,
170,-1.60e-02,2.80e+01,
171,-1.60e-02,2.80e+01,
172,-1.60e-02,2.80e+01,
173,-1.60e-02,2.80e+01,
174,-1.60e-02,2.80e+01,
175,-1.60e-02,2.80e+01,
176,-1.60e-02,2.80e+01,
177,-1.60e-02,2.80e+01,
178,-1.60e-02,2.80e+01,
179,-1.60e-02,2.80e+01,
180,-1.60e-02,2.80e+01,
181,-1.60e-02,2.80e+01,
182,-1.60e-02,2.80e+01,
183,-1.60e-02,2.80e+01,
184,-1.60e-02,2.80e+01,
185,-1.60e-02,2.80e+01,
186,-1.60e-02,2.80e+01,
187,-1.60e-02,2.80e+01,
188,-1.60e-02,2.80e+01,
189,-1.60e-02,2.80e+01,
190,-1.60e-02,2.80e+01,
191,-8.00e-03,2.80e+01,
192,-1.60e-02,2.80e+01,
193,-1.60e-02,2.80e+01,
194,-1.60e-02,2.80e+01,
195,-1.60e-02,2.80e+01,
196,-1.60e-02,2.80e+01,
197,-1.60e-02,2.76e+01,
198,-1.60e-02,2.80e+01,
199,-1.60e-02,2.80e+01,
200,-1.60e-02,2.80e+01,
201,-1.60e-02,2.80e+01,
202,-1.60e-02,2.80e+01,
203,-1.60e-02,2.80e+01,
204,-1.60e-02,2.80e+01,
205,-1.60e-02,2.80e+01,
206,-1.60e-02,2.80e+01,
207,-1.60e-02,2.80e+01,
208,-1.60e-02,2.80e+01,
209,-1.60e-02,2.80e+01,
210,-1.60e-02,2.76e+01,
211,-1.60e-02,2.80e+01,
212,-1.60e-02,2.80e+01,
213,-1.60e-02,2.80e+01,
214,-1.60e-02,2.80e+01,
215,-1.60e-02,2.80e+01,
216,-1.60e-02,2.80e+01,
217,-1.60e-02,2.80e+01,
218,-1.60e-02,2.80e+01,
219,-1.60e-02,2.80e+01,
220,-1.60e-02,2.80e+01,
221,-1.60e-02,2.80e+01,
222,-1.60e-02,2.80e+01,
223,-1.60e-02,2.80e+01,
224,-1.60e-02,2.80e+01,
225,-1.60e-02,2.80e+01,
226,-1.60e-02,2.80e+01,
227,-1.60e-02,2.80e+01,
228,-1.60e-02,2.80e+01,
229,-1.60e-02,2.80e+01,
230,-1.60e-02,2.80e+01,
231,-1.60e-02,2.80e+01,
232,-1.60e-02,2.80e+01,
233,-1.60e-02,2.80e+01,
234,-1.60e-02,2.80e+01,
235,-1.60e-02,2.80e+01,
236,-1.60e-02,2.80e+01,
237,-1.60e-02,2.80e+01,
238,-1.60e-02,2.80e+01,
239,-1.60e-02,2.80e+01,
240,-1.60e-02,2.80e+01,
241,-1.60e-02,2.80e+01,
242,-1.60e-02,2.80e+01,
243,-1.60e-02,2.80e+01,
244,-1.60e-02,2.80e+01,
245,-1.60e-02,2.80e+01,
246,-1.60e-02,2.80e+01,
247,-1.60e-02,2.80e+01,
248,-1.60e-02,2.80e+01,
249,-1.60e-02,2.80e+01,
250,-1.60e-02,2.80e+01,
251,-1.60e-02,2.80e+01,
252,-1.60e-02,2.80e+01,
253,-1.60e-02,2.80e+01,
254,-1.60e-02,2.80e+01,
255,-1.60e-02,2.80e+01,
256,-1.60e-02,2.80e+01,
257,-1.60e-02,2.80e+01,
258,-1.60e-02,2.80e+01,
259,-1.60e-02,2.80e+01,
260,-1.60e-02,2.80e+01,
261,-1.60e-02,2.80e+01,
262,-1.60e-02,2.80e+01,
263,-1.60e-02,2.80e+01,
264,-1.60e-02,2.80e+01,
265,-1.60e-02,2.80e+01,
266,-1.60e-02,2.80e+01,
267,-1.60e-02,2.80e+01,
268,-1.60e-02,2.80e+01,
269,-1.60e-02,2.80e+01,
270,-1.60e-02,2.80e+01,
271,-1.60e-02,2.80e+01,
272,-1.60e-02,2.80e+01,
273,-1.60e-02,2.80e+01,
274,-1.60e-02,2.76e+01,
275,-1.60e-02,2.80e+01,
276,-1.60e-02,2.80e+01,
277,-1.60e-02,2.80e+01,
278,-1.60e-02,2.76e+01,
279,-1.60e-02,2.80e+01,
280,-1.60e-02,2.80e+01,
281,-1.60e-02,2.80e+01,
282,-1.60e-02,2.76e+01,
283,-1.60e-02,2.80e+01,
284,-1.60e-02,2.80e+01,
285,-1.60e-02,2.80e+01,
286,-1.60e-02,2.80e+01,
287,-1.60e-02,2.80e+01,
288,-1.60e-02,2.80e+01,
289,-1.60e-02,2.80e+01,
290,-1.60e-02,2.80e+01,
291,-1.60e-02,2.80e+01,
292,-1.60e-02,2.80e+01,
293,-1.60e-02,2.80e+01,
294,-1.60e-02,2.80e+01,
295,-1.60e-02,2.80e+01,
296,-1.60e-02,2.80e+01,
297,-1.60e-02,2.80e+01,
298,-1.60e-02,2.80e+01,
299,-1.60e-02,2.80e+01,
300,-1.60e-02,2.80e+01,
301,-1.60e-02,2.80e+01,
302,-1.60e-02,2.80e+01,
303,-1.60e-02,2.80e+01,
304,-1.60e-02,2.80e+01,
305,-1.60e-02,2.80e+01,
306,-1.60e-02,2.80e+01,
307,-1.60e-02,2.80e+01,
308,-1.60e-02,2.80e+01,
309,-1.60e-02,2.80e+01,
310,-1.60e-02,2.76e+01,
311,-1.60e-02,2.80e+01,
312,-1.60e-02,2.80e+01,
313,-1.60e-02,2.80e+01,
314,-1.60e-02,2.80e+01,
315,-1.60e-02,2.80e+01,
316,-1.60e-02,2.80e+01,
317,-1.60e-02,2.76e+01,
318,-1.60e-02,2.80e+01,
319,-1.60e-02,2.80e+01,
320,-1.60e-02,2.80e+01,
321,-1.60e-02,2.80e+01,
322,-1.60e-02,2.80e+01,
323,-1.60e-02,2.80e+01,
324,-1.60e-02,2.80e+01,
325,-1.60e-02,2.80e+01,
326,-1.60e-02,2.80e+01,
327,-1.60e-02,2.80e+01,
328,-1.60e-02,2.80e+01,
329,-1.60e-02,2.80e+01,
330,-1.60e-02,2.80e+01,
331,-1.60e-02,2.80e+01,
332,-1.60e-02,2.80e+01,
333,-1.60e-02,2.80e+01,
334,-1.60e-02,2.80e+01,
335,-1.60e-02,2.80e+01,
336,-1.60e-02,2.80e+01,
337,-1.60e-02,2.80e+01,
338,-1.60e-02,2.80e+01,
339,-1.60e-02,2.80e+01,
340,-1.60e-02,2.80e+01,
